,unit_id,unit_state,trusted_judgments,last_judgment,predicted_category,confidence,tweet
732,197558740,finalized,3,2012-09-08 18:55:00.000Z,"Donations of money, goods or services",0.6791,  #Topeka #Lawrence #KC Jammin for Joplin with the band Sellout!! % of the proceeds go to #Joplin!!  ...
733,197558741,finalized,3,2012-09-08 07:19:00.000Z,"Donations of money, goods or services",1.0,  Minnesota Twins to hold autograph signing for tornado relief 
734,197558742,finalized,3,2012-09-08 07:51:00.000Z,"Donations of money, goods or services",0.6409999999999999,"Tornado cleanup saps Merrill budgets: Eric Heimerl, left, and Brian Oestreich of EJ Construction and Oestreich B... "
735,197558743,finalized,3,2012-09-08 07:07:00.000Z,"Donations of money, goods or services",1.0,Webb City MO Church taking donations for #Joplin relief.
736,197558744,finalized,4,2012-09-08 07:18:00.000Z,"Donations of money, goods or services",0.5078,Metro Appliances & More on North Main St is setting up a Distribution Center. Call  - or  - for details. #joplin
737,197558745,finalized,3,2012-09-08 07:44:00.000Z,"Donations of money, goods or services",1.0,"  Taylor Swift's Speak Now Help Now show raise over $, for tornado victims. #CelebsFacts"
738,197558746,finalized,3,2012-09-08 07:58:00.000Z,"Donations of money, goods or services",0.6748,That's cute . If yu go to Amnesia tonight yu can make a donation to Joplin because of the tornado.
739,197558747,finalized,3,2012-09-08 06:47:00.000Z,"Donations of money, goods or services",0.6791,"  After seeing real tornado damage firsthand, God showed me how important it is to help. We gotta get moving, people!"
740,197558748,finalized,3,2012-09-08 18:28:00.000Z,"Donations of money, goods or services",0.6752,How YOU can help those affected by the deadliest tornado in modern record-keeping era  
741,197558749,finalized,3,2012-09-08 06:57:00.000Z,"Donations of money, goods or services",0.6722,Please give donations at J.R. Johnston Tack for delivery to victims of the Joplin tornado located at  W. Locust in Bowling Green.
742,197558750,finalized,3,2012-09-08 07:34:00.000Z,"Donations of money, goods or services",1.0,#Connecticut Connecticut residents help in tornado response 
743,197558751,finalized,3,2012-09-08 07:30:00.000Z,"Donations of money, goods or services",1.0,"  Mizzou athletics producing tornado relief T-shirts,""One State. One Spirit. One Mizzou"".  $.. All proceeds to the  ..."
744,197558752,finalized,3,2012-09-08 06:32:00.000Z,"Donations of money, goods or services",1.0,  The men of  have organized a supply drive for #Joplin #MO. Anything taken to  Turner Ave will be donat ...
745,197558753,finalized,3,2012-09-08 19:09:00.000Z,"Donations of money, goods or services",0.6791,  Old Rock House will donate $ to Heart of Missouri United Way for Joplin Tornado relief every time this is re-tweet ...
746,197558754,finalized,3,2012-09-08 06:57:00.000Z,"Donations of money, goods or services",1.0,"  In Joplin, Missouri, today to visit with those who lost so much in last week's devastating tornado."
747,197558755,finalized,3,2012-09-08 07:13:00.000Z,"Donations of money, goods or services",1.0,Rimes' Ponte Vedra tornado benefit attracting big-name support 
748,197558756,finalized,3,2012-09-08 05:58:00.000Z,"Donations of money, goods or services",1.0,"Ugh, deplorable.   Circus elephants help with Tornado Clean Up in Joplin, MO "
749,197558757,finalized,3,2012-09-08 07:30:00.000Z,"Donations of money, goods or services",0.359,Shelby County Schools Assist With Tornado Relief Efforts  
750,197558758,finalized,3,2012-09-08 07:44:00.000Z,"Donations of money, goods or services",1.0,Thx to    Former Lady Tiger and WNBA guard Temeka Johnson contributing to tornado relief ... 
751,197558759,finalized,3,2012-09-08 07:54:00.000Z,"Donations of money, goods or services",1.0, ~ I will donate a % of future sales of my products to Tornado victim relief funds. I challenge the rest of you as well.
752,197558760,finalized,3,2012-09-08 07:51:00.000Z,"Donations of money, goods or services",1.0," ""These things are beyond our power to control, but that doesn't mean we are powerless in the face of adversity."" in #Joplin"
753,197558761,finalized,3,2012-09-08 06:52:00.000Z,"Donations of money, goods or services",1.0,"As organizations and first responders take advantage of the first sunny days since the tornado hit to comb... 	Wed May  :: AST 	&lt;a href="" rel=""nofollow""&gt;Facebook&lt;/a&gt;"
754,197558762,finalized,3,2012-09-08 06:51:00.000Z,"Donations of money, goods or services",0.6791,"#UCity Residents Can Help Joplin Tornado Victims - University City, MO Patch  #STL"
755,197558763,finalized,4,2012-09-08 07:18:00.000Z,"Donations of money, goods or services",0.7623,Careful!   Heading to  RRCC to support MA #tornado response.  Getting handle on size & scope at first light.
756,197558764,finalized,3,2012-09-08 06:16:00.000Z,"Donations of money, goods or services",0.6457,".  is waiving late, overage, and roaming fees for #Joplin residents.  Thank you! #gooddeed"
757,197558765,finalized,4,2012-09-08 07:18:00.000Z,"Donations of money, goods or services",1.0,"  To help #Joplin tornado victims, others: text REDCROSS to  to donate $; donate online redcross.org Please "
758,197558766,finalized,3,2012-09-08 18:28:00.000Z,"Donations of money, goods or services",1.0,Indeed!!   Yay!   On our way to the Lake and passed a  foot  trailer for the Joplin Tornado Relief! Amazing!!
759,197558767,finalized,3,2012-09-08 18:55:00.000Z,"Donations of money, goods or services",1.0,Aid for Joplin tornado victims being solicited 
760,197558768,finalized,3,2012-09-08 07:13:00.000Z,"Donations of money, goods or services",1.0,Joplin tornado victims offered existing homes 
761,197558769,finalized,3,2012-09-08 22:02:00.000Z,"Donations of money, goods or services",1.0,"Cantor: Funds for tornado victims will be offset: Each quarter showed positive growth, and the average for those... "
762,197558770,finalized,3,2012-09-08 07:44:00.000Z,"Donations of money, goods or services",0.6341,Thankful for  and  Just two of the thousands of volunteers in #joplin today #livingthegospel
763,197558771,finalized,3,2012-09-08 07:23:00.000Z,"Donations of money, goods or services",1.0,  Old Rock House will donate $ to Heart of Missouri United Way for Joplin Tornado relief every time this is re-tweet ...
764,197558772,finalized,3,2012-09-08 05:43:00.000Z,"Donations of money, goods or services",1.0,  It's official: Margaritas for #Joplin next Wednesday  on Ludlow St. % of proceeds go to 
765,197558773,golden,17,2012-09-08 22:17:00.000Z,"Donations of money, goods or services",0.6594,  Kelly Clarkson in Oklahoma - Benefit Concert in support of the Tornado Victims. She'll be perform w/ Reba McEntire and  ...
766,197558774,finalized,3,2012-09-08 07:19:00.000Z,"Donations of money, goods or services",0.6673,"   of our officers are on their way to Joplin, Mo to assist as the city recovers from the May  tornado.   ..."
767,197558775,finalized,3,2012-09-08 07:13:00.000Z,"Donations of money, goods or services",0.669,  Beau Jo's to donate % of all food sales // and // to joplin tornado relief at participating locations.  ...
768,197558776,finalized,3,2012-09-08 06:52:00.000Z,"Donations of money, goods or services",1.0,Text 'JOPLIN' to  to donate $ to the United Way of #Joplin for tornado relief or visit their website  at . #give
769,197558777,finalized,3,2012-09-08 06:51:00.000Z,"Donations of money, goods or services",0.649,"MT  Playing a benefit show in KC to help tornado-ravaged Joplin, MO.  Please come out or send a donation "
770,197558778,finalized,3,2012-09-08 22:02:00.000Z,"Donations of money, goods or services",1.0,  Old Rock House will donate $ to Heart of Missouri United Way for Joplin Tornado relief every time this is re-tweet ...
771,197558779,finalized,3,2012-09-08 06:37:00.000Z,"Donations of money, goods or services",0.6409999999999999,  PLEASE   Southwest #MO Bank has established a Red Cross #Joplin #Tornado Fund.  #Donations accepted at  ...
772,197558780,finalized,3,2012-09-08 06:16:00.000Z,"Donations of money, goods or services",1.0,"Pet lovers helping animals displaced by tornado: For pets, Emshousen collected dog crates, pet carriers, dog foo... "
773,197558781,finalized,3,2012-09-08 22:02:00.000Z,"Donations of money, goods or services",1.0,  #News City may offer loans for tornado damage: BY MATT GARFIELD - Staff Writer RALEIGH -- Residents struggling t... h ...
774,197558782,finalized,4,2012-09-08 07:18:00.000Z,"Donations of money, goods or services",0.5095,Navy News! Missouri Sailors Assist Tornado Victims   
775,197558783,finalized,3,2012-09-08 22:19:00.000Z,"Donations of money, goods or services",0.6792,Cards-Royals series to benefit tornado victims: Cards-Royals series to benefit tornado victims 
776,197558784,finalized,3,2012-09-08 21:38:00.000Z,"Donations of money, goods or services",1.0,"Dogs are in need, help the #tornado victims in #joplin "
777,197558785,finalized,4,2012-09-08 08:02:00.000Z,"Donations of money, goods or services",0.7524,"    Pizza Huts in MO, KS, OK & AR will donate % of sales TODAY to the United Way Tornado Disaster Fund."
778,197558786,finalized,4,2012-09-08 08:02:00.000Z,"Donations of money, goods or services",0.7623,"  everyone in #WesternMA go to this  Support Greater Springfield businesses, restaurants, and money fo ..."
779,197558787,finalized,3,2012-09-08 06:37:00.000Z,"Donations of money, goods or services",1.0,Come drop off your donation to help #Joplin at the #Sedalia Wal-Mart. 
780,197558788,finalized,3,2012-09-08 07:13:00.000Z,"Donations of money, goods or services",0.6752,"  Class act  #Nashville After losing his home to a fire, he asked fans to donate instead to flood & tornado reli ..."
781,197558789,finalized,3,2012-09-08 06:16:00.000Z,"Donations of money, goods or services",1.0,Devastate & collect relief money.Disaster Capitalism?  good find! How fast can you RETWEET? Go Viral! #tornado #HAARP
782,197558790,finalized,3,2012-09-08 07:54:00.000Z,"Donations of money, goods or services",1.0,"To help the Salvation Army with a $ donation, text the word ARMY to .  To help the Red Cross, text REDCROSS to  #Joplin"
783,197558791,finalized,3,2012-09-08 07:09:00.000Z,"Donations of money, goods or services",0.6503,"   last thing! Joplin, MO hit by a devastating tornado!  Support #joplin relief effort: txt REDCROSS to  or visit redc ..."
784,197558792,finalized,3,2012-09-08 21:52:00.000Z,"Donations of money, goods or services",0.6792,Denver Red Cross Members Return From Tornado Destruction In Joplin ...: The Mile High Chapter ...  [#Denver News]
785,197558793,finalized,3,2012-09-08 06:57:00.000Z,"Donations of money, goods or services",1.0,  Help the C's support the Mass. Tornado Relief efforts! Text CELTICS to  to donate just $. The BCSF will match donatio ...
786,197558794,finalized,4,2012-09-08 07:18:00.000Z,"Donations of money, goods or services",1.0,  Old Rock House will donate $ to Heart of Missouri United Way for Joplin Tornado relief every time this is re-tweet ...
787,197558795,finalized,3,2012-09-08 22:11:00.000Z,"Donations of money, goods or services",0.6436,"  You can help us respond in #Joplin &continue our work in other states. Txt REDCROSS to , or online: "
788,197558796,finalized,3,2012-09-08 18:28:00.000Z,"Donations of money, goods or services",1.0,   Seven Ways To Help Tornado Victims    Can you Retweet?
789,197558797,finalized,3,2012-09-08 07:19:00.000Z,"Donations of money, goods or services",1.0,"  Home Depot workers honored for saving lives: As a deadly tornado bore down on Joplin, Mo., last month, Joe and... h ..."
790,197558798,finalized,3,2012-09-08 07:34:00.000Z,"Donations of money, goods or services",1.0,"      As shelters are opened, locations can be found here.  #Joplin #to ..."
791,197558799,finalized,3,2012-09-08 07:03:00.000Z,"Donations of money, goods or services",1.0,"  Nixon to set aside $M for #Joplin tornado, will speak with Obama at memorial:  #MO"
792,197558800,finalized,3,2012-09-08 07:18:00.000Z,"Donations of money, goods or services",1.0,"  BREAKING NEWS: #ASPCA Awards $, Grant to #Joplin Humane Society. "
793,197558801,finalized,3,2012-09-08 07:54:00.000Z,"Donations of money, goods or services",0.6748,"  Friday tornado resource roundup: Book, food distributions on tap this afternoon and evening antique watches"
794,197558802,finalized,3,2012-09-08 07:13:00.000Z,"Donations of money, goods or services",1.0,"At memorial for tornado victims, Joplin vows to heal, rebuild: Those who have survived a devastating tornado in ... "
795,197558803,finalized,3,2012-09-08 06:42:00.000Z,"Donations of money, goods or services",0.6748,"  You can help us respond in #Joplin &continue our work in other states. Txt REDCROSS to , or online: "
796,197558804,finalized,3,2012-09-08 07:07:00.000Z,"Donations of money, goods or services",1.0,  Get pizza and support the #joplintornado victims today.    
797,197558805,finalized,3,2012-09-08 21:38:00.000Z,"Donations of money, goods or services",1.0,"  May : If you want to donate to #Joplin survivors, giving cash is the preferred way. Trusted org's in #MO: "
798,197558806,finalized,3,2012-09-08 07:51:00.000Z,"Donations of money, goods or services",1.0,AP Enterprise: Tornado victims often uninsured 
799,197558807,golden,16,2012-09-08 22:17:00.000Z,"Donations of money, goods or services",0.3869,"   people in Springfield, Mass stayed in #redcross shelters last night. Help us help tornado victims by donating at ww ..."
800,197558808,finalized,3,2012-09-08 05:58:00.000Z,"Donations of money, goods or services",0.6673,"  Sprint to Waive Late Fees, Overage Charges and Roaming Fees for Joplin, Mo. Residents Affected by Recent Tornado   h ..."
801,197558809,finalized,3,2012-09-08 07:19:00.000Z,"Donations of money, goods or services",1.0,"Preschool Enrollment, PTO Meeting Rescheduled and More Ways to Help With Tornado Relief: -jcyv #Tolland"
802,197558810,finalized,3,2012-09-08 07:40:00.000Z,"Donations of money, goods or services",1.0,"  Next week,  is heading up a free Nashville concert to benefit tornado victims. Details: "
